Date_________JDUT, , , R.A._(ICRF), DEC_(ICRF),  Ang-diam,    NP.ang,  NP.dist,        TDB-UT,
**********************************************************************************************
$$SOE
2458725.500000000, , ,   157.86237,    9.27621,  1900.386,   20.4336,  942.803,     69.182634,
2458726.500000000, , ,   158.77226,    8.91889,  1900.822,   20.6974,  942.979,     69.182617,
2458727.500000000, , ,   159.68078,    8.55919,  1901.266,   20.9556,  943.163,     69.182601,
2458728.500000000, , ,   160.58796,    8.19721,  1901.719,   21.2083,  943.355,     69.182586,
2458729.500000000, , ,   161.49385,    7.83305,  1902.179,   21.4555,  943.555,     69.182570,
2458730.500000000, , ,   162.39853,    7.46679,  1902.646,   21.6970,  943.764,     69.182555,
2458731.500000000, , ,   163.30204,    7.09855,  1903.120,   21.9329,  943.979,     69.182541,
2458732.500000000, ,m,   164.20447,    6.72840,  1903.599,   22.1630,  944.202,     69.182527,
2458733.500000000, ,m,   165.10589,    6.35645,  1904.083,   22.3874,  944.431,     69.182513,
2458734.500000000, ,m,   166.00638,    5.98277,  1904.572,   22.6060,  944.667,     69.182499,
2458735.500000000, ,m,   166.90602,    5.60747,  1905.064,   22.8188,  944.909,     69.182486,
2458736.500000000, ,m,   167.80491,    5.23063,  1905.560,   23.0256,  945.157,     69.182473,
2458737.500000000, ,m,   168.70312,    4.85234,  1906.058,   23.2265,  945.410,     69.182461,
2458738.500000000, ,m,   169.60074,    4.47269,  1906.558,   23.4214,  945.670,     69.182449,
2458739.500000000, ,m,   170.49788,    4.09176,  1907.060,   23.6103,  945.934,     69.182438,
2458740.500000000, ,m,   171.39463,    3.70964,  1907.564,   23.7932,  946.204,     69.182427,
2458741.500000000, ,m,   172.29107,    3.32643,  1908.070,   23.9699,  946.479,     69.182416,
2458742.500000000, ,m,   173.18730,    2.94219,  1908.576,   24.1404,  946.759,     69.182406,
2458743.500000000, ,m,   174.08342,    2.55703,  1909.084,   24.3047,  947.044,     69.182396,
2458744.500000000, ,m,   174.97953,    2.17103,  1909.594,   24.4628,  947.334,     69.182387,
2458745.500000000, ,m,   175.87571,    1.78428,  1910.105,   24.6146,  947.629,     69.182378,
2458746.500000000, ,m,   176.77206,    1.39685,  1910.617,   24.7600,  947.929,     69.182370,
2458747.500000000, ,m,   177.66867,    1.00885,  1911.132,   24.8990,  948.235,     69.182362,
2458748.500000000, ,m,   178.56564,    0.62036,  1911.648,   25.0316,  948.545,     69.182355,
2458749.500000000, , ,   179.46305,    0.23148,  1912.167,   25.1578,  948.861,     69.182349,
2458750.500000000, , ,   180.36099,   -0.15772,  1912.689,   25.2774,  949.182,     69.182343,
2458751.500000000, , ,   181.25954,   -0.54712,  1913.215,   25.3904,  949.510,     69.182337,
2458752.500000000, , ,   182.15877,   -0.93665,  1913.745,   25.4968,  949.843,     69.182332,
2458753.500000000, , ,   183.05876,   -1.32619,  1914.279,   25.5965,  950.182,     69.182328,
2458754.500000000, , ,   183.95959,   -1.71565,  1914.817,   25.6894,  950.527,     69.182324,
2458755.500000000, , ,   184.86130,   -2.10492,  1915.361,   25.7756,  950.878,     69.182321,
2458756.500000000, , ,   185.76397,   -2.49390,  1915.909,   25.8549,  951.235,     69.182318,
2458757.500000000, , ,   186.66766,   -2.88247,  1916.461,   25.9274,  951.598,     69.182316,
2458758.500000000, , ,   187.57243,   -3.27055,  1917.018,   25.9929,  951.965,     69.182314,
2458759.500000000, , ,   188.47837,   -3.65801,  1917.577,   26.0515,  952.338,     69.182312,
2458760.500000000, , ,   189.38554,   -4.04476,  1918.139,   26.1031,  952.715,     69.182311,
2458761.500000000, , ,   190.29402,   -4.43069,  1918.703,   26.1476,  953.097,     69.182311,
2458762.500000000, ,m,   191.20391,   -4.81570,  1919.267,   26.1850,  953.481,     69.182311,
2458763.500000000, ,m,   192.11528,   -5.19970,  1919.832,   26.2153,  953.869,     69.182311,
2458764.500000000, ,m,   193.02821,   -5.58257,  1920.397,   26.2383,  954.259,     69.182312,
2458765.500000000, ,m,   193.94281,   -5.96423,  1920.961,   26.2542,  954.651,     69.182313,
2458766.500000000, ,m,   194.85915,   -6.34456,  1921.523,   26.2628,  955.045,     69.182314,
2458767.500000000, ,m,   195.77733,   -6.72348,  1922.083,   26.2641,  955.441,     69.182316,
2458768.500000000, ,m,   196.69743,   -7.10088,  1922.641,   26.2581,  955.837,     69.182319,
2458769.500000000, ,m,   197.61956,   -7.47667,  1923.197,   26.2447,  956.235,     69.182322,
2458770.500000000, ,m,   198.54378,   -7.85074,  1923.749,   26.2238,  956.632,     69.182325,
2458771.500000000, ,m,   199.47021,   -8.22299,  1924.298,   26.1955,  957.030,     69.182329,
2458772.500000000, ,m,   200.39892,   -8.59333,  1924.843,   26.1597,  957.428,     69.182334,
2458773.500000000, ,m,   201.33000,   -8.96166,  1925.386,   26.1164,  957.826,     69.182339,
2458774.500000000, ,m,   202.26355,   -9.32788,  1925.924,   26.0655,  958.223,     69.182344,
2458775.500000000, ,m,   203.19963,   -9.69188,  1926.459,   26.0069,  958.620,     69.182350,
2458776.500000000, ,m,   204.13834,  -10.05357,  1926.992,   25.9408,  959.017,     69.182357,
2458777.500000000, ,m,   205.07976,  -10.41283,  1927.521,   25.8670,  959.413,     69.182364,
2458778.500000000, , ,   206.02394,  -10.76957,  1928.048,   25.7855,  959.808,     69.182372,
2458779.500000000, , ,   206.97097,  -11.12368,  1928.573,   25.6963,  960.203,     69.182380,
2458780.500000000, , ,   207.92090,  -11.47505,  1929.097,   25.5993,  960.598,     69.182389,
2458781.500000000, , ,   208.87379,  -11.82357,  1929.620,   25.4946,  960.993,     69.182398,
2458782.500000000, , ,   209.82968,  -12.16912,  1930.142,   25.3821,  961.387,     69.182408,
2458783.500000000, , ,   210.78862,  -12.51158,  1930.664,   25.2617,  961.781,     69.182419,
2458784.500000000, , ,   211.75063,  -12.85085,  1931.186,   25.1335,  962.175,     69.182430,
2458785.500000000, , ,   212.71577,  -13.18680,  1931.708,   24.9975,  962.569,     69.182441,
2458786.500000000, , ,   213.68404,  -13.51930,  1932.229,   24.8536,  962.961,     69.182453,
2458787.500000000, , ,   214.65548,  -13.84824,  1932.750,   24.7019,  963.353,     69.182465,
2458788.500000000, , ,   215.63013,  -14.17350,  1933.269,   24.5423,  963.743,     69.182478,
2458789.500000000, , ,   216.60801,  -14.49496,  1933.786,   24.3749,  964.130,     69.182491,
2458790.500000000, , ,   217.58915,  -14.81251,  1934.300,   24.1996,  964.515,     69.182505,
2458791.500000000, ,m,   218.57360,  -15.12604,  1934.811,   24.0165,  964.897,     69.182519,
2458792.500000000, ,m,   219.56137,  -15.43542,  1935.317,   23.8256,  965.276,     69.182533,
2458793.500000000, ,m,   220.55251,  -15.74054,  1935.819,   23.6269,  965.650,     69.182548,
2458794.500000000, ,m,   221.54703,  -16.04130,  1936.315,   23.4203,  966.020,     69.182563,
2458795.500000000, ,m,   222.54498,  -16.33758,  1936.806,   23.2060,  966.384,     69.182578,
2458796.500000000, ,m,   223.54637,  -16.62928,  1937.290,   22.9839,  966.744,     69.182594,
2458797.500000000, ,m,   224.55124,  -16.91628,  1937.767,   22.7540,  967.097,     69.182610,
2458798.500000000, ,m,   225.55959,  -17.19848,  1938.236,   22.5165,  967.445,     69.182627,
2458799.500000000, ,m,   226.57146,  -17.47577,  1938.698,   22.2712,  967.786,     69.182644,
2458800.500000000, ,m,   227.58686,  -17.74804,  1939.152,   22.0183,  968.120,     69.182661,
2458801.500000000, ,m,   228.60581,  -18.01519,  1939.597,   21.7578,  968.447,     69.182679,
2458802.500000000, ,m,   229.62832,  -18.27712,  1940.034,   21.4897,  968.767,     69.182697,
2458803.500000000, ,m,   230.65439,  -18.53372,  1940.462,   21.2141,  969.079,     69.182716,
2458804.500000000, ,m,   231.68403,  -18.78489,  1940.882,   20.9311,  969.384,     69.182735,
2458805.500000000, ,m,   232.71723,  -19.03053,  1941.294,   20.6406,  969.682,     69.182755,
2458806.500000000, ,m,   233.75399,  -19.27053,  1941.699,   20.3428,  969.972,     69.182775,
2458807.500000000, , ,   234.79428,  -19.50479,  1942.096,   20.0377,  970.255,     69.182795,
2458808.500000000, , ,   235.83808,  -19.73322,  1942.486,   19.7254,  970.531,     69.182816,
2458809.500000000, , ,   236.88535,  -19.95570,  1942.871,   19.4060,  970.800,     69.182837,
2458810.500000000, , ,   237.93604,  -20.17214,  1943.249,   19.0795,  971.062,     69.182859,
2458811.500000000, , ,   238.99010,  -20.38242,  1943.623,   18.7460,  971.318,     69.182881,
2458812.500000000, , ,   240.04746,  -20.58646,  1943.991,   18.4057,  971.567,     69.182904,
2458813.500000000, , ,   241.10804,  -20.78415,  1944.355,   18.0587,  971.809,     69.182927,
2458814.500000000, , ,   242.17177,  -20.97538,  1944.715,   17.7050,  972.045,     69.182950,
2458815.500000000, , ,   243.23856,  -21.16007,  1945.069,   17.3448,  972.273,     69.182973,
2458816.500000000, , ,   244.30833,  -21.33812,  1945.419,   16.9782,  972.495,     69.182997,
2458817.500000000, , ,   245.38098,  -21.50943,  1945.763,   16.6053,  972.710,     69.183021,
2458818.500000000, , ,   246.45641,  -21.67393,  1946.100,   16.2264,  972.917,     69.183046,
2458819.500000000, , ,   247.53455,  -21.83151,  1946.432,   15.8414,  973.116,     69.183070,
2458820.500000000, , ,   248.61529,  -21.98212,  1946.756,   15.4506,  973.306,     69.183095,
2458821.500000000, ,m,   249.69854,  -22.12566,  1947.072,   15.0540,  973.488,     69.183120,
2458822.500000000, ,m,   250.78420,  -22.26207,  1947.380,   14.6519,  973.661,     69.183145,
2458823.500000000, ,m,   251.87217,  -22.39127,  1947.679,   14.2444,  973.825,     69.183171,
2458824.500000000, ,m,   252.96235,  -22.51320,  1947.969,   13.8317,  973.979,     69.183196,
2458825.500000000, ,m,   254.05464,  -22.62780,  1948.248,   13.4138,  974.124,     69.183222,
2458826.500000000, ,m,   255.14892,  -22.73500,  1948.517,   12.9910, -974.258,     69.183248,
2458827.500000000, ,m,   256.24510,  -22.83476,  1948.775,   12.5635, -974.382,     69.183275,
2458828.500000000, ,m,   257.34307,  -22.92703,  1949.022,   12.1313, -974.495,     69.183301,
2458829.500000000, ,m,   258.44272,  -23.01174,  1949.257,   11.6947, -974.598,     69.183328,
2458830.500000000, ,m,   259.54395,  -23.08887,  1949.480,   11.2539, -974.689,     69.183354,
2458831.500000000, ,m,   260.64664,  -23.15837,  1949.691,   10.8089, -974.770,     69.183381,
2458832.500000000, ,m,   261.75069,  -23.22020,  1949.890,   10.3601, -974.840,     69.183409,
2458833.500000000, ,m,   262.85597,  -23.27433,  1950.077,    9.9076, -974.899,     69.183436,
2458834.500000000, ,m,   263.96238,  -23.32074,  1950.253,    9.4515, -974.948,     69.183464,
2458835.500000000, ,m,   265.06979,  -23.35939,  1950.417,    8.9921, -974.987,     69.183492,
2458836.500000000, , ,   266.17807,  -23.39026,  1950.571,    8.5295, -975.016,     69.183520,
2458837.500000000, , ,   267.28708,  -23.41333,  1950.716,    8.0640, -975.035,     69.183548,
2458838.500000000, , ,   268.39668,  -23.42858,  1950.851,    7.5958, -975.045,     69.183577,
2458839.500000000, , ,   269.50672,  -23.43601,  1950.977,    7.1249, -975.046,     69.183606,
2458840.500000000, , ,   270.61705,  -23.43559,  1951.095,    6.6518, -975.039,     69.183635,
2458841.500000000, , ,   271.72751,  -23.42733,  1951.206,    6.1765, -975.024,     69.183664,
2458842.500000000, , ,   272.83794,  -23.41121,  1951.309,    5.6993, -975.001,     69.183693,
2458843.500000000, , ,   273.94817,  -23.38726,  1951.405,    5.2203, -974.970,     69.183722,
2458844.500000000, , ,   275.05804,  -23.35547,  1951.493,    4.7399, -974.931,     69.183752,
2458845.500000000, , ,   276.16740,  -23.31585,  1951.575,    4.2582, -974.885,     69.183781,
2458846.500000000, , ,   277.27608,  -23.26843,  1951.648,    3.7755, -974.831,     69.183811,
2458847.500000000, , ,   278.38393,  -23.21322,  1951.714,    3.2919, -974.770,     69.183841,
2458848.500000000, , ,   279.49081,  -23.15025,  1951.771,    2.8077, -974.700,     69.183870,
2458849.500000000, , ,   280.59656,  -23.07956,  1951.820,    2.3231, -974.623,     69.183900,
2458850.500000000, ,m,   281.70105,  -23.00117,  1951.859,    1.8382, -974.539,     69.183929,
2458851.500000000, ,m,   282.80415,  -22.91513,  1951.889,    1.3534, -974.446,     69.183959,
2458852.500000000, ,m,   283.90571,  -22.82149,  1951.908,    0.8687, -974.345,     69.183988,
2458853.500000000, ,m,   285.00563,  -22.72028,  1951.917,    0.3843, -974.236,     69.184018,
2458854.500000000, ,m,   286.10377,  -22.61156,  1951.916,  359.9006, -974.118,     69.184047,
2458855.500000000, ,m,   287.20002,  -22.49539,  1951.902,  359.4176, -973.992,     69.184076,
2458856.500000000, ,m,   288.29428,  -22.37183,  1951.877,  358.9355, -973.858,     69.184105,
2458857.500000000, ,m,   289.38645,  -22.24093,  1951.839,  358.4545, -973.716,     69.184134,
2458858.500000000, ,m,   290.47643,  -22.10276,  1951.788,  357.9749, -973.564,     69.184163,
2458859.500000000, ,m,   291.56414,  -21.95739,  1951.725,  357.4967, -973.405,     69.184192,
2458860.500000000, ,m,   292.64950,  -21.80488,  1951.648,  357.0201, -973.237,     69.184221,
2458861.500000000, ,m,   293.73244,  -21.64532,  1951.559,  356.5454, -973.061,     69.184250,
2458862.500000000, ,m,   294.81288,  -21.47876,  1951.457,  356.0726, -972.877,     69.184279,
2458863.500000000, ,m,   295.89076,  -21.30530,  1951.342,  355.6019, -972.686,     69.184308,
2458864.500000000, ,m,   296.96601,  -21.12501,  1951.216,  355.1335, -972.487,     69.184336,
2458865.500000000, , ,   298.03856,  -20.93796,  1951.079,  354.6676, -972.283,     69.184365,
2458866.500000000, , ,   299.10834,  -20.74425,  1950.931,  354.2042, -972.072,     69.184394,
2458867.500000000, , ,   300.17527,  -20.54397,  1950.775,  353.7436, -971.856,     69.184422,
2458868.500000000, , ,   301.23930,  -20.33719,  1950.609,  353.2859, -971.636,     69.184451,
2458869.500000000, , ,   302.30034,  -20.12402,  1950.435,  352.8312, -971.411,     69.184479,
2458870.500000000, , ,   303.35833,  -19.90454,  1950.253,  352.3797, -971.182,     69.184508,
2458871.500000000, , ,   304.41321,  -19.67886,  1950.064,  351.9315, -970.949,     69.184536,
2458872.500000000, , ,   305.46491,  -19.44709,  1949.868,  351.4868, -970.713,     69.184564,
2458873.500000000, , ,   306.51337,  -19.20931,  1949.665,  351.0457, -970.474,     69.184592,
2458874.500000000, , ,   307.55854,  -18.96564,  1949.455,  350.6083, -970.233,     69.184620,
2458875.500000000, , ,   308.60037,  -18.71618,  1949.238,  350.1749, -969.988,     69.184647,
2458876.500000000, , ,   309.63883,  -18.46104,  1949.015,  349.7454, -969.742,     69.184675,
2458877.500000000, , ,   310.67388,  -18.20033,  1948.784,  349.3200, -969.493,     69.184702,
2458878.500000000, , ,   311.70549,  -17.93417,  1948.546,  348.8988, -969.241,     69.184729,
2458879.500000000, , ,   312.73364,  -17.66266,  1948.300,  348.4820, -968.987,     69.184755,
2458880.500000000, ,m,   313.75832,  -17.38592,  1948.046,  348.0696, -968.731,     69.184781,
2458881.500000000, ,m,   314.77952,  -17.10406,  1947.784,  347.6617, -968.473,     69.184807,
2458882.500000000, ,m,   315.79723,  -16.81720,  1947.513,  347.2585, -968.212,     69.184833,
2458883.500000000, ,m,   316.81147,  -16.52545,  1947.233,  346.8600, -967.949,     69.184858,
2458884.500000000, ,m,   317.82224,  -16.22894,  1946.943,  346.4663, -967.683,     69.184883,
2458885.500000000, ,m,   318.82955,  -15.92776,  1946.644,  346.0775, -967.415,     69.184908,
2458886.500000000, ,m,   319.83345,  -15.62204,  1946.334,  345.6937, -967.144,     69.184932,
2458887.500000000, ,m,   320.83396,  -15.31190,  1946.014,  345.3149, -966.871,     69.184956,
2458888.500000000, ,m,   321.83112,  -14.99743,  1945.682,  344.9412, -966.595,     69.184980,
2458889.500000000, ,m,   322.82498,  -14.67877,  1945.340,  344.5727, -966.317,     69.185003,
2458890.500000000, ,m,   323.81560,  -14.35600,  1944.987,  344.2095, -966.037,     69.185026,
2458891.500000000, ,m,   324.80303,  -14.02925,  1944.623,  343.8516, -965.754,     69.185049,
2458892.500000000, ,m,   325.78733,  -13.69863,  1944.249,  343.4990, -965.470,     69.185071,
2458893.500000000, ,m,   326.76854,  -13.36423,  1943.865,  343.1519, -965.185,     69.185093,
2458894.500000000, , ,   327.74673,  -13.02618,  1943.473,  342.8103, -964.899,     69.185115,
2458895.500000000, , ,   328.72194,  -12.68459,  1943.073,  342.4743, -964.613,     69.185137,
2458896.500000000, , ,   329.69422,  -12.33957,  1942.667,  342.1438, -964.328,     69.185158,
2458897.500000000, , ,   330.66361,  -11.99123,  1942.253,  341.8190, -964.043,     69.185179,
2458898.500000000, , ,   331.63015,  -11.63969,  1941.835,  341.5000, -963.760,     69.185200,
2458899.500000000, , ,   332.59390,  -11.28506,  1941.411,  341.1867, -963.478,     69.185221,
2458900.500000000, , ,   333.55490,  -10.92747,  1940.983,  340.8793, -963.198,     69.185241,
2458901.500000000, , ,   334.51318,  -10.56702,  1940.550,  340.5778, -962.920,     69.185261,
2458902.500000000, , ,   335.46881,  -10.20385,  1940.114,  340.2822, -962.645,     69.185280,
2458903.500000000, , ,   336.42183,   -9.83805,  1939.674,  339.9926, -962.373,     69.185299,
2458904.500000000, , ,   337.37230,   -9.46976,  1939.230,  339.7091, -962.103,     69.185318,
2458905.500000000, , ,   338.32026,   -9.09909,  1938.783,  339.4317, -961.836,     69.185336,
2458906.500000000, , ,   339.26578,   -8.72615,  1938.332,  339.1605, -961.571,     69.185354,
2458907.500000000, , ,   340.20892,   -8.35107,  1937.878,  338.8955, -961.310,     69.185371,
2458908.500000000, , ,   341.14973,   -7.97396,  1937.420,  338.6366, -961.051,     69.185388,
